120,129,136,141,147,152,159,167,179,0.0000328,0.00005560,0.00009545,0.00014599,0.00020858,0.00031579,0.00042429,0.00054114,0.0006923,13.34,27.775,33.243,37.165,42.903,46.68,48.648,52.598,64.106,0
24,46,105.6,126,138,150,160,174,201,0.0000434,0.00007009,0.00009834,0.00013222,0.00017739,0.00023494,0.00030432,0.00043493,0.00059603,9.3859,19.474,28.933,34.773,39.061,42.594,44.873,48.46,50.645,0
69,91,107,121,132,146,158,174,195,0.0000254,0.00005508,0.00009355,0.0001266,0.00016584,0.00020745,0.00026003,0.00031905,0.00041281,4.2255,19.711,35.2,38.776,42.272,45.852,49.02,52.549,58.584,0
81,104,116,129,141,153,164,178,195,0.0000273,0.00005534,0.00008750,0.00012595,0.00016465,0.00020861,0.00026831,0.00033494,0.0004475,10.095,18.045,32.828,35.035,38.768,44.533,46.512,50.447,56.266,0
206,233,255,255,255,255,255,255,255,0.0000133,0.00002400,0.00003726,6.53E-05,0.00010144,0.00012738,0.00016497,0.00023875,0.00046612,11.782,13.718,17.232,19.45,21.527,25.435,27.374,31.22,40.945,1
255,255,255,255,255,255,255,255,255,0.0000185,0.00003702,0.00005835,6.94E-05,8.51E-05,0.00010581,0.0001312,0.00017168,0.00031571,11.341,15.253,19.234,21.155,23.085,26.984,28.962,30.963,32.863,1
0,0,0,0,0,0,0,0,0,0.0000089,0.00001809,0.00003406,5.95E-05,9.50E-05,0.00013161,0.00023654,0.00042695,0.00064226,13.298,15.258,15.941,19.161,21.363,23.509,26.984,29.333,31.36,1
0,0,0,0,0,0,0,0,0,0.0000071,0.00001718,0.00003293,5.73E-05,9.08E-05,0.00013558,0.00019283,0.0002953,0.0005875,13.772,17.198,19.634,23.074,25.253,29.272,34.803,38.829,43.48,1
0,0,0,0,0,0,0,0,0,0.0000082,0.00002085,0.00004225,6.47E-05,9.41E-05,0.00012262,0.00026427,0.00050723,0.00080578,13.493,15.675,19.355,21.317,25.024,27.563,31.389,34.909,38.71,1
255,255,255,255,255,255,255,255,255,0.0000182,0.00002803,0.00005051,8.93E-05,0.00012629,0.00018409,0.00027332,0.00042906,0.00059236,9.8697,13.694,17.221,19.159,21.644,26.992,33.248,40.674,46.562,1
0,0,0,0,0,0,0,0,0,0.0000120,0.00002379,0.00004817,7.89E-05,0.00012252,0.00016029,0.0001912,0.00027818,0.00039131,11.651,17.476,20.718,23.069,25.251,28.935,30.89,34.8,38.712,1
0,0,0,0,0,0,0,0,0,0.0000073,0.00001323,0.00002222,3.28E-05,5.31E-05,8.59E-05,0.00012346,0.00020188,0.00035481,9.3965,9.7752,9.7808,9.967,11.613,11.732,11.799,13.345,13.693,1
255,255,255,255,255,255,255,255,255,0.0000148,0.00002602,0.00003899,6.06E-05,8.46E-05,0.00013019,0.00019024,0.00029655,0.00047052,13.698,15.648,19.168,29.418,32.85,34.998,38.879,42.635,44.771,1
255,255,255,255,255,255,255,255,255,0.0000215,0.00004872,0.00006293,8.07E-05,0.00010877,0.00014906,0.00019394,0.00023321,0.0003424,17.204,19.159,19.407,21.207,25.053,27.247,31.086,33.041,36.972,1
255,255,255,255,255,255,255,255,255,0.0000092,0.00001630,0.00002681,4.88E-05,7.01E-05,8.88E-05,0.00012294,0.00016358,0.0002223,13.941,17.216,20.844,23.471,26.98,30.89,32.85,35.231,40.665,1
0,0,0,0,0,0,0,0,0,0.0000120,0.00002678,0.00004440,6.78E-05,8.60E-05,0.00010975,0.00014205,0.00020103,0.00032199,13.299,13.698,15.367,19.163,23.07,26.981,32.914,40.666,44.575,1
0,0,0,0,0,0,0,0,0,0.0000068,0.00001513,0.00002423,3.65E-05,6.48E-05,0.00011297,0.00023884,0.00039414,0.00064787,15.588,17.604,19.553,23.208,30.95,33.834,36.953,39.041,43.825,1
255,255,255,255,255,255,255,255,255,0.0000132,0.00002596,0.00004955,8.25E-05,0.00012343,0.00018365,0.00024782,0.00031851,0.00057683,11.736,15.297,19.463,21.576,25.421,27.451,33.155,37.012,41.102,1
255,255,255,255,255,255,255,255,255,0.0000219,0.00003979,0.00007031,8.73E-05,0.00010612,0.00015822,0.0002448,0.00037301,0.00064003,13.749,15.919,19.482,19.663,21.505,21.722,23.482,25.458,38.905,1
255,255,255,255,255,255,255,255,255,0.0000096,0.00002040,0.00002934,5.26E-05,7.90E-05,0.00011371,0.00021291,0.00030657,0.00047948,13.64,15.65,19.16,19.553,21.564,25.026,27.459,34.816,40.666,1
0,0,0,0,0,0,0,0,0,0.0000078,0.00001556,0.00002321,3.71E-05,5.83E-05,9.21E-05,0.00014336,0.00022462,0.00035412,15.684,19.167,21.505,25.024,27.383,32.845,36.759,40.899,46.881,1
0,0,0,0,0,0,0,0,0,0.0000061,0.00001123,0.00001806,2.62E-05,4.56E-05,8.38E-05,0.0001476,0.00023525,0.00037845,13.698,17.217,19.186,21.001,21.545,23.356,23.526,27.18,29.351,1
255,255,255,255,255,255,255,255,255,0.0000156,0.00002567,0.00004286,6.50E-05,9.71E-05,0.00013613,0.00018169,0.00026187,0.00035506,13.504,17.596,19.557,21.531,23.461,24.888,25.419,27.225,31.123,1
255,255,255,255,255,255,255,255,255,0.0000093,0.00001821,0.00002528,4.27E-05,6.17E-05,9.88E-05,0.00014324,0.00020112,0.00057875,13.294,15.659,17.494,21.114,23.069,26.98,32.845,35.229,42.622,1
0,0,0,0,0,0,0,0,0,0.0000106,0.00002451,0.00003820,5.05E-05,7.06E-05,9.85E-05,0.00014203,0.00024665,0.00066949,13.295,17.204,19.169,23.07,26.98,28.944,32.845,36.755,38.714,1
255,255,255,255,255,255,255,255,255,0.0000148,0.00003185,0.00005192,8.17E-05,0.0001057,0.00013727,0.00018214,0.00024908,0.0004158,15.657,17.306,17.686,21.411,23.461,25.4,27.374,31.286,35.191,1
0,0,255,255,255,255,255,255,255,0.0000143,0.00003352,0.00005944,7.63E-05,0.00014287,0.00020025,0.00028303,0.00034605,0.00046855,9.7449,20.039,23.073,25.44,27.506,29.628,33.041,35.106,40.901,1
0,0,0,0,0,0,0,0,0,0.0000121,0.00002438,0.00004351,6.25E-05,8.91E-05,0.0001128,0.00014304,0.00016608,0.00021677,15.277,17.219,19.161,19.6,23.07,25.901,26.98,28.947,33.208,1
0,0,0,0,0,0,0,0,0,0.0000084,0.00001522,0.00002450,3.97E-05,6.13E-05,9.22E-05,0.00010899,0.00015286,0.00020567,17.425,17.646,19.552,21.4,23.466,25.43,29.326,31.285,33.725,1
255,255,255,255,255,255,255,255,255,0.0000105,0.00002102,0.00003336,6.13E-05,9.71E-05,0.00013098,0.00017834,0.00025037,0.00040033,9.6182,15.725,23.118,25.25,28.949,32.733,34.8,36.778,39.262,1
0,0,255,255,255,255,255,255,255,0.0000166,0.00004715,0.00007066,9.46E-05,0.00015766,0.00019282,0.00023186,0.00033859,0.00053009,13.297,16.375,17.217,21.242,25.223,28.935,31.087,33.247,36.952,1
0,0,0,0,0,0,0,0,0,0.0000115,0.00002890,0.00004663,7.36E-05,0.00010002,0.00013368,0.00018833,0.00025567,0.00041609,13.393,15.64,17.654,19.342,23.07,25.456,29.159,31.131,33.236,1
0,0,0,0,0,0,0,255,255,0.0000275,0.00006085,0.00011419,0.00014222,0.00015687,0.00018307,0.00026788,0.00033634,0.0004538,11.714,15.523,18.806,19.581,25.042,29.963,34.873,37.234,40.922,1
0,0,0,0,0,0,0,0,0,0.0000224,0.00003926,0.00005963,8.37E-05,0.00011991,0.00015123,0.0001837,0.00026439,0.00038081,11.563,13.318,15.516,21.119,25.038,28.977,33.449,38.329,44.787,1
0,255,255,255,255,255,255,255,255,0.0000138,0.00002987,0.00004508,5.98E-05,0.00010353,0.00018905,0.00025851,0.00034444,0.00048954,11.677,17.595,19.55,21.505,25.221,30.928,36.767,39.202,41.209,1
0,0,0,0,0,0,0,0,0,0.0000152,0.00002318,0.00003378,4.81E-05,6.25E-05,8.43E-05,0.00011068,0.00015739,0.00024809,17.242,25.22,28.935,28.961,31.109,34.874,40.683,42.697,46.565,1
0,0,0,0,0,0,0,0,219,0.0000053,0.00002012,0.00004230,6.00E-05,8.78E-05,0.00014116,0.00017984,0.00026117,0.00044929,11.458,13.687,17.204,17.432,19.159,19.558,23.069,23.465,25.029,1
255,255,255,255,255,255,255,255,255,0.0000140,0.00003025,0.00005407,9.13E-05,0.00015418,0.0002915,0.00037168,0.00046399,0.00069839,13.257,17.204,17.655,21.115,23.469,29.018,32.473,36.862,42.825,1
0,0,0,0,0,0,0,0,0,0.0000112,0.00002296,0.00004037,6.11E-05,9.48E-05,0.00016426,0.00033403,0.00049612,0.00082776,7.8585,19.159,21.114,23.091,28.824,32.908,36.958,38.928,44.892,1
0,0,0,0,0,0,0,0,0,0.0000046,0.00001554,0.00002899,4.29E-05,5.34E-05,8.03E-05,0.00011007,0.00018928,0.00039528,11.743,15.676,19.189,19.638,23.121,25.426,28.981,29.39,32.87,1
0,0,0,0,0,0,0,0,0,0.0000065,0.00001439,0.00001883,2.35E-05,3.39E-05,4.58E-05,6.27E-05,8.21E-05,0.00012767,13.571,13.728,15.261,15.487,17.204,17.214,17.401,17.596,17.653,1
255,255,255,255,255,255,255,255,255,0.0000065,0.00001631,0.00002665,4.01E-05,6.44E-05,9.51E-05,0.00017408,0.00029857,0.0005034,11.383,15.322,23.082,25.224,29.242,35.061,40.731,46.726,50.641,1
0,0,0,0,0,0,0,0,255,0.0000094,0.00002066,0.00003461,5.42E-05,6.96E-05,0.00010428,0.00013185,0.00018167,0.00038519,17.455,21.218,23.47,25.54,27.402,31.15,33.237,35.183,37.039,1
0,255,255,255,255,255,255,255,255,0.0000124,0.00002020,0.00003348,5.88E-05,7.71E-05,0.00011476,0.00015628,0.00019953,0.00044012,15.507,19.498,21.591,25.105,28.941,32.881,36.951,40.694,42.666,1
0,0,0,0,0,0,0,0,0,0.0000122,0.00003290,0.00005348,7.76E-05,0.00010877,0.00015443,0.00019114,0.00027914,0.0004273,13.755,19.563,21.638,26.768,29.374,33.513,38.914,41.058,48.935,1
255,255,255,255,255,255,255,255,255,0.0000077,0.00001162,0.00002420,5.86E-05,8.70E-05,0.00012776,0.00018143,0.00022103,0.00030202,13.836,16.731,19.533,22.366,23.304,27.077,29.405,33.041,37.026,1
0,0,0,0,0,0,0,0,134,0.0000079,0.00001615,0.00003312,4.38E-05,5.84E-05,9.12E-05,0.00012282,0.00020355,0.00029752,15.734,19.38,21.768,25.055,27.663,29.853,33.288,35.514,43.696,1
255,255,255,255,255,255,255,255,255,0.0000095,0.00001985,0.00003606,5.01E-05,7.74E-05,0.00013744,0.00018948,0.00028336,0.00043225,13.551,19.463,23.612,27.175,29.13,31.085,33.225,36.757,38.738,1
0,0,0,0,0,0,0,0,0,0.0000195,0.00002922,0.00004375,7.64E-05,0.00012104,0.00015228,0.00018639,0.0002312,0.00050697,4.4626,15.641,19.404,21.347,23.081,23.377,25.244,27.115,29.372,1
255,255,255,255,255,255,255,255,255,0.0000243,0.00004194,0.00005529,7.69E-05,0.00010928,0.00015963,0.00021935,0.00028873,0.00042863,9.8069,16.384,17.767,23.371,27.002,29.352,33.167,35.223,39.061,1
255,255,255,255,255,255,255,255,255,0.0000218,0.00003171,0.00004509,6.08E-05,8.69E-05,0.00011552,0.00015086,0.00022257,0.00037955,15.249,17.4,23.071,25.025,28.935,28.946,31.089,34.8,41.007,1
0,0,0,0,0,0,0,0,0,0.0000134,0.00003058,0.00004606,5.56E-05,7.89E-05,0.0001054,0.00016212,0.0003419,0.00059148,13.294,15.249,17.205,19.162,21.118,23.071,23.265,25.03,33.103,1
0,0,0,0,0,0,0,0,0,0.0000152,0.00003472,0.00005382,6.70E-05,8.29E-05,0.00010754,0.00013635,0.00017443,0.00026738,13.362,17.204,17.42,19.367,21.31,23.14,25.423,27.37,31.085,1
0,0,0,0,0,0,0,0,0,0.0000069,0.00001246,0.00001880,2.27E-05,3.17E-05,4.66E-05,5.92E-05,7.67E-05,0.00026837,15.709,17.639,19.594,23.479,26.881,28.995,29.378,31.208,32.511,1
0,0,0,0,0,0,0,0,0,0.0000095,0.00001907,0.00002900,4.03E-05,5.17E-05,7.90E-05,0.00012171,0.00034684,0.00053939,13.742,17.654,21.482,25.043,28.935,30.89,32.852,33.14,34.892,1
0,0,0,0,0,0,0,0,0,0.0000245,0.00003940,0.00006270,9.03E-05,0.0001231,0.0001467,0.00018854,0.0003306,0.00064256,15.484,23.46,29.132,31.163,33.061,35.06,36.968,38.918,40.892,1
0,0,0,0,0,0,0,0,0,0.0000141,0.00002404,0.00003598,5.79E-05,9.23E-05,0.00013581,0.00019997,0.00027586,0.00040968,15.566,23.386,27.002,29.23,31.33,33.151,35.029,38.716,40.861,1
255,255,255,255,255,255,255,255,255,0.0000134,0.00002789,0.00004474,6.16E-05,7.74E-05,9.81E-05,0.00013023,0.00020779,0.00056848,13.867,25.076,28.935,31.087,33.057,35,36.782,38.738,40.682,1
255,255,255,255,255,255,255,255,255,0.0000134,0.00002607,0.00003944,6.48E-05,0.00011404,0.00020053,0.00026096,0.00039085,0.00054095,13.301,15.346,17.677,21.12,24.492,27.272,30.901,33.296,36.759,1
255,255,255,255,255,255,255,255,255,0.0000094,0.00002479,0.00004420,6.98E-05,0.00010128,0.00014432,0.00020246,0.00027355,0.00064597,11.572,15.279,19.165,19.653,23.484,29.216,32.912,36.755,39.029,1
255,255,255,255,255,255,255,255,255,0.0000054,0.00001130,0.00001945,2.81E-05,4.02E-05,5.79E-05,9.04E-05,0.00015004,0.00030494,13.697,17.66,21.256,23.628,27.428,29.533,31.449,33.277,35.117,1
255,255,255,255,255,255,255,255,255,0.0000130,0.00001834,0.00002501,3.79E-05,5.64E-05,7.54E-05,0.00010976,0.00014847,0.00026239,13.687,17.645,23.155,25.43,29.197,31.666,34.879,37.075,39.107,1
0,0,0,0,0,0,0,0,0,0.0000063,0.00001159,0.00001750,2.69E-05,4.66E-05,6.98E-05,0.00010908,0.00018647,0.0004503,11.741,13.917,17.213,19.169,21.145,25.042,27.397,31.085,37.146,1
255,255,255,255,255,255,255,255,255,0.0000128,0.00003313,0.00004907,6.46E-05,7.66E-05,0.00010591,0.00013676,0.00018847,0.00029495,15.535,21.114,22.154,25.045,27.175,30.9,32.845,37.64,40.88,1
0,0,0,0,0,0,0,0,0,0.0000142,0.00002990,0.00004597,6.65E-05,8.88E-05,0.00011342,0.00014779,0.00021266,0.00037327,11.346,21.197,23.76,26.99,29.131,30.928,32.865,34.803,36.755,1
255,255,255,255,255,255,255,255,255,0.0000146,0.00002697,0.00004057,5.72E-05,7.49E-05,9.35E-05,0.00012201,0.00014903,0.00018487,19.184,19.911,23.594,25.548,28.953,31.238,35.38,38.748,40.882,1
0,0,0,0,0,0,0,0,0,0.0000211,0.00002996,0.00004940,9.38E-05,0.00016055,0.00025154,0.0003812,0.00056568,0.00085958,5.8663,7.8698,13.868,21.613,23.568,25.467,27.3,29.427,34.901,1
255,255,255,255,255,255,255,255,255,0.0000143,0.00002708,0.00004353,6.39E-05,8.23E-05,0.00011521,0.00016714,0.00026476,0.00038883,12.879,14.552,15.839,17.103,19.345,21.028,22.071,23.476,23.77,1
0,0,0,0,0,0,0,0,212,0.0000107,0.00002672,0.00005000,8.34E-05,0.00014911,0.00017999,0.00022551,0.00038906,0.0010032,10.86,13.977,16.567,18.316,20.236,22.412,24.084,25.973,29.564,1
255,255,255,255,255,255,255,255,255,0.0000156,0.00002971,0.00004844,6.94E-05,9.29E-05,0.00012479,0.00018311,0.00026212,0.00057405,13.362,13.685,15.607,17.595,19.55,23.461,29.361,35.204,41.058,1
255,255,255,255,255,255,255,255,255,0.0000137,0.00003538,0.00006159,8.73E-05,0.00011389,0.0001331,0.00020491,0.00031747,0.00054933,13.336,15.526,17.281,21.114,21.161,25.496,30.89,31.145,33.127,1
0,0,0,0,0,0,0,0,0,0.0000141,0.00002601,0.00004003,5.78E-05,8.47E-05,0.00011343,0.0001498,0.00018539,0.00030084,14.486,17.637,19.49,21.19,25.024,28.935,33.076,36.757,39.529,1
0,0,0,0,0,0,0,0,0,0.0000132,0.00002866,0.00004371,6.00E-05,7.87E-05,0.00011576,0.0001478,0.0001976,0.00039098,19.162,21.507,23.461,25.426,27.371,29.326,33.247,39.107,43.175,1
255,255,255,255,255,255,255,255,255,0.0000126,0.00003480,0.00005121,7.49E-05,9.81E-05,0.00012425,0.00017345,0.00025359,0.00042251,9.7763,15.253,17.226,19.17,21.145,25.024,29.33,33.088,36.763,1
0,0,0,0,0,0,0,0,0,0.0000208,0.00004930,0.00007101,9.45E-05,0.00013165,0.00016688,0.00022081,0.00032047,0.00047166,11.103,19.387,21.513,23.266,25.58,31.085,33.127,35.132,41.127,1
0,0,0,0,0,0,0,0,0,0.0000061,0.00001456,0.00002252,3.14E-05,4.98E-05,8.99E-05,0.00013399,0.00017567,0.00027745,11.853,15.315,17.213,19.16,19.382,19.944,21.121,21.83,22.285,1
0,0,0,0,0,0,0,0,0,0.0000102,0.00002465,0.00003434,4.33E-05,5.68E-05,7.54E-05,0.00010719,0.00016012,0.00022462,11.73,15.252,17.23,19.214,21.327,25.038,30.891,34.838,37.017,1
0,0,0,0,0,0,0,0,0,0.0000097,0.00001842,0.00002674,4.06E-05,6.25E-05,9.70E-05,0.00012784,0.00018273,0.00030878,17.587,21.52,23.471,25.032,25.432,28.935,31.107,33.126,36.831,1
0,0,0,0,0,0,0,0,0,0.0000135,0.00002375,0.00003975,5.87E-05,8.65E-05,0.00012906,0.00025393,0.00042839,0.00060254,13.17,17.212,19.168,21.128,23.265,25.192,26.99,27.381,31.281,1
0,0,0,0,0,0,0,0,0,0.0000173,0.00003007,0.00004350,7.00E-05,0.00011607,0.00016216,0.00022942,0.00030804,0.00045209,15.27,17.604,19.171,21.115,23.07,27.396,32.845,37.07,40.687,1
0,0,0,0,0,0,0,0,0,0.0000213,0.00003240,0.00004286,6.40E-05,9.16E-05,0.00014176,0.00019031,0.00027412,0.0003626,11.615,15.45,17.51,19.663,23.265,27.405,34.995,39.014,42.635,1
0,0,0,0,0,0,0,0,0,0.0000109,0.00002186,0.00004063,6.66E-05,8.57E-05,0.00011811,0.00016087,0.00022106,0.00036199,11.818,15.587,17.149,17.256,17.651,19.409,25.024,32.845,38.926,1
255,255,255,255,255,255,255,255,255,0.0000136,0.00002174,0.00003472,4.98E-05,6.76E-05,8.80E-05,0.00012863,0.0001857,0.00032935,11.339,13.297,15.268,17.204,17.235,21.114,26.98,28.935,34.802,1
255,255,255,255,255,255,255,255,255,0.0000072,0.00002065,0.00003758,5.81E-05,9.26E-05,0.00012663,0.00017171,0.0002408,0.00036132,10.33,11.39,11.73,13.698,19.359,23.092,27.148,33.772,38.711,1
0,0,0,0,0,0,0,0,0,0.0000063,0.00001509,0.00002690,4.22E-05,7.36E-05,0.00011813,0.000173,0.00023663,0.0004556,13.998,15.288,15.705,17.512,19.511,23.075,25.482,28.935,32.845,1
0,0,0,0,0,0,0,0,0,0.0000083,0.00001388,0.00002548,4.10E-05,6.33E-05,9.46E-05,0.00013753,0.00023129,0.00082055,13.491,15.641,17.598,18.846,21.115,25.039,29.196,33.116,36.364,1
0,0,0,0,0,0,0,0,0,0.0000141,0.00002739,0.00004181,6.05E-05,9.04E-05,0.00012754,0.00019285,0.00034209,0.00066412,9.7777,11.764,15.254,17.721,21.131,25.324,28.935,33.151,39.036,1
255,255,255,255,255,255,255,255,255,0.0000047,0.00001095,0.00001917,2.55E-05,4.53E-05,8.62E-05,0.0001712,0.00030478,0.00043886,15.666,19.355,21.576,25.417,27.416,33.145,39.105,44.818,48.931,1
0,0,0,0,0,0,0,0,0,0.0000093,0.00002159,0.00003375,5.39E-05,7.52E-05,9.35E-05,0.00011457,0.00016311,0.00025683,15.268,17.229,19.409,23.302,27.287,31.342,35.071,37.146,39.007,1
255,255,255,255,255,255,255,255,255,0.0000063,0.00001604,0.00003378,4.91E-05,7.37E-05,0.00010524,0.00013296,0.00018863,0.00024889,13.468,17.258,17.791,19.645,21.57,23.477,25.289,26.297,29.347,1
0,0,0,0,0,0,0,0,0,0.0000164,0.00003117,0.00004687,7.05E-05,9.71E-05,0.00014951,0.00019307,0.00039719,0.00075671,12.554,17.602,20.798,25.03,27.043,29.382,35.224,40.665,42.876,1
0,0,0,0,0,0,0,0,0,0.0000062,0.00001920,0.00004129,5.83E-05,7.50E-05,9.98E-05,0.00012572,0.00019272,0.00039147,11.745,13.824,17.246,19.551,21.533,25.419,27.386,29.411,33.236,1
255,255,255,255,255,255,255,255,255,0.0000143,0.00002183,0.00003731,5.31E-05,7.43E-05,0.0001096,0.0001441,0.00021476,0.00031436,15.458,17.265,19.53,21.437,23.517,26.98,29.017,30.921,38.716,1
255,255,255,255,255,255,255,255,255,0.0000078,0.00001857,0.00003438,4.93E-05,7.20E-05,0.00010085,0.00014002,0.00018678,0.00047892,17.158,21.17,23.249,25.221,26.989,28.948,30.928,33.044,36.755,1
255,255,255,255,255,255,255,255,255,0.0000246,0.00004882,0.00007639,0.00010406,0.00014205,0.00018296,0.00024445,0.00037511,0.00067302,13.318,15.697,17.62,19.647,23.442,29.43,33.777,36.799,40.719,1
0,0,0,0,0,0,0,0,0,0.0000136,0.00003465,0.00006993,9.76E-05,0.00014173,0.00018668,0.00023644,0.00029321,0.00045658,15.275,18.913,19.657,21.551,23.069,25.376,26.99,29.343,45.005,1
255,255,255,255,255,255,255,255,255,0.0000132,0.00002582,0.00004952,7.11E-05,9.40E-05,0.00012177,0.0001533,0.00024522,0.00045504,9.533,13.685,15.651,19.355,23.267,26.987,29.15,32.848,34.835,1
255,255,255,255,255,255,255,255,255,0.0000134,0.00002741,0.00004397,6.05E-05,7.76E-05,0.00010378,0.00014914,0.00028447,0.00045624,9.3842,13.294,17.204,17.411,19.559,24.974,28.935,31.182,38.984,1
255,255,255,255,255,255,255,255,255,0.0000118,0.00002206,0.00003298,4.54E-05,6.01E-05,8.37E-05,0.00012441,0.00027328,0.00047883,13.309,15.308,17.483,19.566,23.07,29.353,34.998,36.956,43.054,1
255,255,255,255,255,255,255,255,255,0.0000253,0.00004126,0.00004980,6.18E-05,8.48E-05,0.00011675,0.00015429,0.00026179,0.00044076,17.204,21.316,23.354,27.176,30.89,33.052,36.984,40.678,44.774,1
0,0,0,0,0,0,0,0,0,0.0000061,0.00001048,0.00001999,3.87E-05,5.91E-05,7.87E-05,0.00012228,0.00016961,0.00029521,13.562,17.25,17.69,19.557,21.519,25.033,27.025,27.473,29.335,1
255,255,255,255,255,255,255,255,255,0.0000056,0.00001237,0.00002536,4.30E-05,7.03E-05,0.00010338,0.00013995,0.00024783,0.0005234,11.631,13.686,15.612,17.214,17.615,21.115,23.362,26.987,28.936,1
0,0,0,0,0,0,0,0,0,0.0000191,0.00003870,0.00006566,9.77E-05,0.00014117,0.00016508,0.00022755,0.0004418,0.00083876,11.755,13.488,14.661,17.714,21.373,25.441,31.332,35.104,41.032,1
0,0,0,0,0,0,0,0,0,0.0000090,0.00001924,0.00003102,4.66E-05,7.92E-05,0.00013542,0.00020306,0.00043268,0.00092265,9.7159,11.844,14.941,17.402,17.61,17.668,19.136,19.996,23.719,1
0,0,0,0,0,0,0,0,0,0.0000096,0.00002586,0.00004144,6.67E-05,9.99E-05,0.00016111,0.00021142,0.00026882,0.0005476,11.693,13.294,13.529,15.24,15.303,17.205,17.896,21.114,23.1,1
255,255,255,255,255,255,255,255,255,0.0000072,0.00002139,0.00004321,6.76E-05,8.07E-05,0.00010399,0.00014629,0.00028272,0.00043946,11.345,13.294,13.369,17.204,19.382,23.083,27.024,29.043,35.01,1
0,0,0,0,0,0,0,0,0,0.0000191,0.00003749,0.00006940,0.00011025,0.0001492,0.00020405,0.00026907,0.00036202,0.00055995,13.728,17.325,19.118,19.469,21.145,23.072,25.113,27.028,29.568,1
255,255,255,255,255,255,255,255,255,0.0000078,0.00001777,0.00003044,5.00E-05,6.82E-05,0.00010234,0.00014278,0.00018085,0.00025462,11.366,13.304,15.249,15.51,21.115,25.103,29.171,33.04,38.72,1
255,255,255,255,255,255,255,255,255,0.0000142,0.00003232,0.00004598,6.25E-05,8.72E-05,0.00011572,0.00014954,0.00024055,0.00034091,11.348,13.37,15.266,17.165,19.159,19.657,23.069,25.053,27.239,1
0,0,0,0,0,0,0,0,0,0.0000128,0.00002308,0.00003887,5.55E-05,7.27E-05,9.87E-05,0.00013392,0.00020749,0.00038783,15.267,17.585,21.115,23.244,27.044,30.892,36.755,40.665,42.623,1
0,0,0,0,0,0,0,0,0,0.0000124,0.00002354,0.00003576,5.17E-05,7.03E-05,0.00010798,0.00017386,0.00033184,0.0005005,15.653,17.595,19.55,23.268,26.902,27.25,29.333,32.884,34.041,1
0,0,0,0,0,0,0,0,0,0.0000126,0.00003242,0.00005688,8.27E-05,0.00010794,0.00015377,0.00020597,0.00029681,0.00055716,13.699,17.468,17.626,19.553,21.513,25.037,29.205,33.262,40.695,1
255,255,255,255,255,255,255,255,255,0.0000222,0.00004193,0.00007759,0.00010206,0.0001442,0.00019796,0.0003042,0.00041368,0.00079235,9.6082,11.437,13.452,15.64,17.716,23.49,25.464,29.365,33.282,1
255,255,255,255,255,255,255,255,255,0.0000087,0.00002258,0.00003777,5.08E-05,7.17E-05,9.57E-05,0.0001409,0.00029806,0.00086244,11.849,15.26,15.662,17.792,21.184,21.506,23.461,26.98,29.163,1
0,0,0,0,0,0,0,0,0,0.0000104,0.00002144,0.00003458,5.51E-05,9.47E-05,0.00011786,0.00016987,0.00026403,0.00095221,11.953,15.25,17.205,19.16,21.34,25.025,26.99,30.908,33.041,1
255,255,255,255,255,255,255,255,255,0.0000144,0.00003498,0.00005212,8.31E-05,0.00010463,0.00014486,0.00020627,0.00029313,0.00043873,13.469,17.208,19.18,21.117,23.069,25.024,25.053,27.003,31.192,1
0,0,0,0,0,0,0,0,0,0.0000070,0.00001357,0.00002227,3.51E-05,5.13E-05,7.66E-05,0.0001221,0.00024444,0.00071617,11.995,15.3,15.653,17.417,17.756,19.6,21.905,25.418,29.331,1
0,0,0,0,0,0,0,0,0,0.0000100,0.00002348,0.00003943,6.20E-05,8.54E-05,0.00011575,0.00015998,0.00031708,0.00067418,13.305,15.454,17.611,20.403,21.779,27.372,33.236,37.146,39.121,1
0,0,0,0,0,0,0,0,0,0.0000085,0.00002283,0.00004404,6.59E-05,8.68E-05,0.0001345,0.00020503,0.00031343,0.00055256,15.107,19.661,21.444,21.647,21.858,22.44,23.99,27.272,34.404,1
0,0,0,0,0,0,0,0,0,0.0000068,0.00001411,0.00002127,3.41E-05,4.94E-05,7.92E-05,0.0001078,0.00013756,0.00027534,17.686,21.178,23.301,27.175,30.896,33.043,34.833,37.074,39.125,1
0,0,0,0,0,0,0,0,0,0.0000117,0.00002208,0.00003353,4.86E-05,6.75E-05,9.51E-05,0.0001207,0.00014639,0.00023212,11.731,14.324,15.736,18.604,19.702,21.624,25.416,26.147,29.254,1
0,0,0,0,0,0,0,0,0,0.0000127,0.00002967,0.00004774,6.73E-05,8.98E-05,0.00011511,0.00018026,0.00033964,0.00060583,13.608,15.445,17.205,17.7,21.115,23.414,26.979,28.961,34.814,1
0,33,249,255,255,255,255,255,255,0.0000182,0.00003708,0.00005718,9.07E-05,0.00017974,0.00027666,0.00038279,0.00050025,0.00098861,15.366,17.595,20.072,22.072,23.765,25.86,27.547,28.48,32.522,1
0,0,0,0,0,0,0,0,0,0.0000151,0.00003816,0.00006716,9.53E-05,0.00013171,0.00016603,0.00022218,0.00035781,0.00067395,12.78,16.518,17.767,19.358,21.557,25.599,29.282,31.686,36.385,1
